Date_Key,Scenario_ID,GL_Account_ID,CF_Category,Amount_EUR
20240930,ACT,CF007,Operating,-202292.32
20240930,ACT,CF008,Operating,291863.22
20240930,ACT,CF009,Operating,132827.2
20240930,ACT,CF010,Investing,-2742282.93
20240930,ACT,CF011,Investing,0
20240930,ACT,CF012,Investing,31418.1
20240930,ACT,CF013,Investing,-746191.5
20240930,ACT,CF014,Financing,0
20240930,ACT,CF015,Financing,-4000000.0
20240930,ACT,CF016,Financing,-5962748.77
20240930,ACT,CF017,Financing,0
20240930,ACT,CF018,Financing,-140466.48
20240930,BUD,CF001,Operating,5897820.58
20240930,BUD,CF002,Operating,2376374.74
20240930,BUD,CF003,Operating,280337.39
20240930,BUD,CF004,Operating,-13249130.2
20240930,BUD,CF005,Operating,-10713853.52
20240930,BUD,CF006,Operating,7223204.61
20240930,BUD,CF007,Operating,-101146.16
20240930,BUD,CF008,Operating,145931.61
20240930,BUD,CF009,Operating,0
20240930,BUD,CF010,Investing,-2605168.79
20240930,BUD,CF011,Investing,0
20240930,BUD,CF012,Investing,15709.05
20240930,BUD,CF013,Investing,0
20240930,BUD,CF014,Financing,0
20240930,BUD,CF015,Financing,-4000000.0
20240930,BUD,CF016,Financing,-5664611.34
20240930,BUD,CF017,Financing,0
20240930,BUD,CF018,Financing,0
20241031,ACT,CF001,Operating,5689155.7
20241031,ACT,CF002,Operating,2354210.75
20241031,ACT,CF003,Operating,293811.15
20241031,ACT,CF004,Operating,-8016791.73
20241031,ACT,CF005,Operating,-5259254.95
20241031,ACT,CF006,Operating,2241406.18
20241031,ACT,CF007,Operating,-25449.65
20241031,ACT,CF008,Operating,102358.02
20241031,ACT,CF009,Operating,54827.93
20241031,ACT,CF010,Investing,-2797920.54
20241031,ACT,CF011,Investing,0
20241031,ACT,CF012,Investing,36866.87
20241031,ACT,CF013,Investing,-485612.89
20241031,ACT,CF014,Financing,0
20241031,ACT,CF015,Financing,0
20241031,ACT,CF016,Financing,0
20241031,ACT,CF017,Financing,0
20241031,ACT,CF018,Financing,-210665.03
20241031,BUD,CF001,Operating,5683982.9
20241031,BUD,CF002,Operating,2373444.88
20241031,BUD,CF003,Operating,288304.13
20241031,BUD,CF004,Operating,-5611754.21
20241031,BUD,CF005,Operating,-3681478.46
20241031,BUD,CF006,Operating,1568984.33
20241031,BUD,CF007,Operating,-12724.83
20241031,BUD,CF008,Operating,51179.01
20241031,BUD,CF009,Operating,0
20241031,BUD,CF010,Investing,-2658024.52
20241031,BUD,CF011,Investing,0
20241031,BUD,CF012,Investing,18433.43
20241031,BUD,CF013,Investing,0
20241031,BUD,CF014,Financing,0
20241031,BUD,CF015,Financing,0
20241031,BUD,CF016,Financing,0.0
20241031,BUD,CF017,Financing,0
20241031,BUD,CF018,Financing,0
20241130,ACT,CF001,Operating,5698211.78
20241130,ACT,CF002,Operating,2365294.6
20241130,ACT,CF003,Operating,304355.15
20241130,ACT,CF004,Operating,-2778195.29
20241130,ACT,CF005,Operating,-3787463.0
20241130,ACT,CF006,Operating,1785769.9
20241130,ACT,CF007,Operating,-42409.94
20241130,ACT,CF008,Operating,63826.49
20241130,ACT,CF009,Operating,111748.0
20241130,ACT,CF010,Investing,-2896446.79
20241130,ACT,CF011,Investing,0
20241130,ACT,CF012,Investing,37980.1
20241130,ACT,CF013,Investing,-428540.25
20241130,ACT,CF014,Financing,0
20241130,ACT,CF015,Financing,0
20241130,ACT,CF016,Financing,0
20241130,ACT,CF017,Financing,0
20241130,ACT,CF018,Financing,-159759.04
20241130,BUD,CF001,Operating,5658097.29
20241130,BUD,CF002,Operating,2353477.31
20241130,BUD,CF003,Operating,309988.62
20241130,BUD,CF004,Operating,-1944736.7
20241130,BUD,CF005,Operating,-2651224.1
20241130,BUD,CF006,Operating,1250038.93
20241130,BUD,CF007,Operating,-21204.97
20241130,BUD,CF008,Operating,31913.25
20241130,BUD,CF009,Operating,0
20241130,BUD,CF010,Investing,-2751624.45
20241130,BUD,CF011,Investing,0
20241130,BUD,CF012,Investing,18990.05
20241130,BUD,CF013,Investing,0
20241130,BUD,CF014,Financing,0
20241130,BUD,CF015,Financing,0
20241130,BUD,CF016,Financing,0.0
20241130,BUD,CF017,Financing,0
20241130,BUD,CF018,Financing,0
20241231,ACT,CF001,Operating,6728875.57
20241231,ACT,CF002,Operating,2358432.79
20241231,ACT,CF003,Operating,329304.79
20241231,ACT,CF004,Operating,-7201991.18
20241231,ACT,CF005,Operating,-5262226.43
20241231,ACT,CF006,Operating,4483244.76
20241231,ACT,CF007,Operating,-83920.2
20241231,ACT,CF008,Operating,79512.74
20241231,ACT,CF009,Operating,111826.88
20241231,ACT,CF010,Investing,-3116507.3
20241231,ACT,CF011,Investing,0
20241231,ACT,CF012,Investing,36753.52
20241231,ACT,CF013,Investing,-367519.65
20241231,ACT,CF014,Financing,0
20241231,ACT,CF015,Financing,-25000000.0
20241231,ACT,CF016,Financing,-7065319.35
20241231,ACT,CF017,Financing,0
20241231,ACT,CF018,Financing,-109863.26
20241231,BUD,CF001,Operating,6966861.0
20241231,BUD,CF002,Operating,2343911.48
20241231,BUD,CF003,Operating,326005.01
20241231,BUD,CF004,Operating,-5041393.82
20241231,BUD,CF005,Operating,-3683558.5
20241231,BUD,CF006,Operating,3138271.33
20241231,BUD,CF007,Operating,-41960.1
20241231,BUD,CF008,Operating,39756.37
20241231,BUD,CF009,Operating,0
20241231,BUD,CF010,Investing,-2960681.94
20241231,BUD,CF011,Investing,0
20241231,BUD,CF012,Investing,18376.76
20241231,BUD,CF013,Investing,0
20241231,BUD,CF014,Financing,0
20241231,BUD,CF015,Financing,-25000000.0
20241231,BUD,CF016,Financing,-6712053.38
20241231,BUD,CF017,Financing,0
20241231,BUD,CF018,Financing,0
20250131,ACT,CF001,Operating,4376269.23
20250131,ACT,CF002,Operating,2461552.6
20250131,ACT,CF003,Operating,248453.73
20250131,ACT,CF004,Operating,23251286.76
20250131,ACT,CF005,Operating,18966621.9
20250131,ACT,CF006,Operating,-14211041.01
20250131,ACT,CF007,Operating,277101.77
20250131,ACT,CF008,Operating,-368266.96
20250131,ACT,CF009,Operating,129564.19
20250131,ACT,CF010,Investing,-2500453.63
20250131,ACT,CF011,Investing,0
20250131,ACT,CF012,Investing,33925.42
20250131,ACT,CF013,Investing,-258681.98
20250131,ACT,CF014,Financing,0
20250131,ACT,CF015,Financing,0
20250131,ACT,CF016,Financing,0
20250131,ACT,CF017,Financing,0
20250131,ACT,CF018,Financing,-127722.91
20250131,BUD,CF001,Operating,4333685.47
20250131,BUD,CF002,Operating,2458599.54
20250131,BUD,CF003,Operating,250613.3
20250131,BUD,CF004,Operating,16275900.73
20250131,BUD,CF005,Operating,13276635.33
20250131,BUD,CF006,Operating,-9947728.71
20250131,BUD,CF007,Operating,138550.89
20250131,BUD,CF008,Operating,-184133.48
20250131,BUD,CF009,Operating,0
20250131,BUD,CF010,Investing,-2375430.95
20250131,BUD,CF011,Investing,0
20250131,BUD,CF012,Investing,16962.71
20250131,BUD,CF013,Investing,0
20250131,BUD,CF014,Financing,0
20250131,BUD,CF015,Financing,0
20250131,BUD,CF016,Financing,0.0
20250131,BUD,CF017,Financing,0
20250131,BUD,CF018,Financing,0
20250228,ACT,CF001,Operating,4840818.77
20250228,ACT,CF002,Operating,2484016.67
20250228,ACT,CF003,Operating,259319.47
20250228,ACT,CF004,Operating,-2343192.18
20250228,ACT,CF005,Operating,-2961657.46
20250228,ACT,CF006,Operating,2669800.93
20250228,ACT,CF007,Operating,-57254.45
20250228,ACT,CF008,Operating,63046.73
20250228,ACT,CF009,Operating,63580.98
20250228,ACT,CF010,Investing,-2567876.75
20250228,ACT,CF011,Investing,0
20250228,ACT,CF012,Investing,35238.72
20250228,ACT,CF013,Investing,-617380.28
20250228,ACT,CF014,Financing,0
20250228,ACT,CF015,Financing,0
20250228,ACT,CF016,Financing,0
20250228,ACT,CF017,Financing,0
20250228,ACT,CF018,Financing,-150995.1
20250228,BUD,CF001,Operating,4996075.98
20250228,BUD,CF002,Operating,2500673.44
20250228,BUD,CF003,Operating,260137.87
20250228,BUD,CF004,Operating,-1640234.52
20250228,BUD,CF005,Operating,-2073160.22
20250228,BUD,CF006,Operating,1868860.65
20250228,BUD,CF007,Operating,-28627.22
20250228,BUD,CF008,Operating,31523.37
20250228,BUD,CF009,Operating,0
20250228,BUD,CF010,Investing,-2439482.92
20250228,BUD,CF011,Investing,0
20250228,BUD,CF012,Investing,17619.36
20250228,BUD,CF013,Investing,0
20250228,BUD,CF014,Financing,0
20250228,BUD,CF015,Financing,0
20250228,BUD,CF016,Financing,0.0
20250228,BUD,CF017,Financing,0
20250228,BUD,CF018,Financing,0
20250331,ACT,CF001,Operating,5269855.84
20250331,ACT,CF002,Operating,2501368.84
20250331,ACT,CF003,Operating,287169.97
20250331,ACT,CF004,Operating,-8409573.84
20250331,ACT,CF005,Operating,-5650028.26
20250331,ACT,CF006,Operating,3711234.63
20250331,ACT,CF007,Operating,-60777.41
20250331,ACT,CF008,Operating,91486.62
20250331,ACT,CF009,Operating,96209.7
20250331,ACT,CF010,Investing,-2709191.27
20250331,ACT,CF011,Investing,0
20250331,ACT,CF012,Investing,35387.24
20250331,ACT,CF013,Investing,-503623.64
20250331,ACT,CF014,Financing,0
20250331,ACT,CF015,Financing,-4000000.0
20250331,ACT,CF016,Financing,-5533348.63
20250331,ACT,CF017,Financing,0
20250331,ACT,CF018,Financing,-141249.03
20250331,BUD,CF001,Operating,5250006.32
20250331,BUD,CF002,Operating,2495077.37
20250331,BUD,CF003,Operating,283502.65
20250331,BUD,CF004,Operating,-5886701.69
20250331,BUD,CF005,Operating,-3955019.78
20250331,BUD,CF006,Operating,2597864.24
20250331,BUD,CF007,Operating,-30388.7
20250331,BUD,CF008,Operating,45743.31
20250331,BUD,CF009,Operating,0
20250331,BUD,CF010,Investing,-2573731.71
20250331,BUD,CF011,Investing,0
20250331,BUD,CF012,Investing,17693.62
20250331,BUD,CF013,Investing,0
20250331,BUD,CF014,Financing,0
20250331,BUD,CF015,Financing,-4000000.0
20250331,BUD,CF016,Financing,-5256681.2
20250331,BUD,CF017,Financing,0
20250331,BUD,CF018,Financing,0
20250430,ACT,CF001,Operating,4844903.38
20250430,ACT,CF002,Operating,2484392.74
20250430,ACT,CF003,Operating,276497.48
20250430,ACT,CF004,Operating,3257763.88
20250430,ACT,CF005,Operating,-38950.69
20250430,ACT,CF006,Operating,-21131.51
20250430,ACT,CF007,Operating,17789.09
20250430,ACT,CF008,Operating,-37625.2
20250430,ACT,CF009,Operating,56721.97
20250430,ACT,CF010,Investing,-2678727.23
20250430,ACT,CF011,Investing,0
20250430,ACT,CF012,Investing,38485.2
20250430,ACT,CF013,Investing,-612614.26
20250430,ACT,CF014,Financing,0
20250430,ACT,CF015,Financing,0
20250430,ACT,CF016,Financing,0
20250430,ACT,CF017,Financing,0
20250430,ACT,CF018,Financing,-224988.15
20250430,BUD,CF001,Operating,5003139.83
20250430,BUD,CF002,Operating,2488565.36
20250430,BUD,CF003,Operating,274435.55
20250430,BUD,CF004,Operating,2280434.72
20250430,BUD,CF005,Operating,-27265.48
20250430,BUD,CF006,Operating,-14792.05
20250430,BUD,CF007,Operating,8894.55
20250430,BUD,CF008,Operating,-18812.6
20250430,BUD,CF009,Operating,0
20250430,BUD,CF010,Investing,-2544790.87
20250430,BUD,CF011,Investing,0
20250430,BUD,CF012,Investing,19242.6
20250430,BUD,CF013,Investing,0
20250430,BUD,CF014,Financing,0
20250430,BUD,CF015,Financing,0
20250430,BUD,CF016,Financing,0.0
20250430,BUD,CF017,Financing,0
20250430,BUD,CF018,Financing,0
20250531,ACT,CF001,Operating,5273674.3
20250531,ACT,CF002,Operating,2460441.34
20250531,ACT,CF003,Operating,287148.11
20250531,ACT,CF004,Operating,-5292477.3
20250531,ACT,CF005,Operating,-1216842.03
20250531,ACT,CF006,Operating,703416.71
20250531,ACT,CF007,Operating,-18310.1
20250531,ACT,CF008,Operating,37322.39
20250531,ACT,CF009,Operating,135381.42
20250531,ACT,CF010,Investing,-2688098.05
20250531,ACT,CF011,Investing,0
20250531,ACT,CF012,Investing,34569.36
20250531,ACT,CF013,Investing,-328105.51
20250531,ACT,CF014,Financing,0
20250531,ACT,CF015,Financing,0
20250531,ACT,CF016,Financing,0
20250531,ACT,CF017,Financing,0
20250531,ACT,CF018,Financing,-275209.25
20250531,BUD,CF001,Operating,5387642.17
20250531,BUD,CF002,Operating,2460220.64
20250531,BUD,CF003,Operating,285603.0
20250531,BUD,CF004,Operating,-3704734.11
20250531,BUD,CF005,Operating,-851789.42
20250531,BUD,CF006,Operating,492391.7
20250531,BUD,CF007,Operating,-9155.05
20250531,BUD,CF008,Operating,18661.2
20250531,BUD,CF009,Operating,0
20250531,BUD,CF010,Investing,-2553693.14
20250531,BUD,CF011,Investing,0
20250531,BUD,CF012,Investing,17284.68
20250531,BUD,CF013,Investing,0
20250531,BUD,CF014,Financing,0
20250531,BUD,CF015,Financing,0
20250531,BUD,CF016,Financing,0.0
20250531,BUD,CF017,Financing,0
20250531,BUD,CF018,Financing,0
20250630,ACT,CF001,Operating,5388891.33
20250630,ACT,CF002,Operating,2480010.05
20250630,ACT,CF003,Operating,296333.23
20250630,ACT,CF004,Operating,-831404.89
20250630,ACT,CF005,Operating,-3159503.17
20250630,ACT,CF006,Operating,1915390.53
20250630,ACT,CF007,Operating,-53577.13
20250630,ACT,CF008,Operating,50678.79
20250630,ACT,CF009,Operating,125342.43
20250630,ACT,CF010,Investing,-2836243.54
20250630,ACT,CF011,Investing,0
20250630,ACT,CF012,Investing,35917.38
20250630,ACT,CF013,Investing,-624305.14
20250630,ACT,CF014,Financing,0
20250630,ACT,CF015,Financing,-4000000.0
20250630,ACT,CF016,Financing,-5658335.9
20250630,ACT,CF017,Financing,0
20250630,ACT,CF018,Financing,-223213.11
20250630,BUD,CF001,Operating,5471445.73
20250630,BUD,CF002,Operating,2462315.32
20250630,BUD,CF003,Operating,298012.6
20250630,BUD,CF004,Operating,-581983.43
20250630,BUD,CF005,Operating,-2211652.22
20250630,BUD,CF006,Operating,1340773.37
20250630,BUD,CF007,Operating,-26788.57
20250630,BUD,CF008,Operating,25339.39
20250630,BUD,CF009,Operating,0
20250630,BUD,CF010,Investing,-2694431.36
20250630,BUD,CF011,Investing,0
20250630,BUD,CF012,Investing,17958.69
20250630,BUD,CF013,Investing,0
20250630,BUD,CF014,Financing,0
20250630,BUD,CF015,Financing,-4000000.0
20250630,BUD,CF016,Financing,-5375419.11
20250630,BUD,CF017,Financing,0
20250630,BUD,CF018,Financing,0
20250731,ACT,CF001,Operating,4201623.07
20250731,ACT,CF002,Operating,2465504.53
20250731,ACT,CF003,Operating,239826.19
20250731,ACT,CF004,Operating,17267768.54
20250731,ACT,CF005,Operating,16944752.33
20250731,ACT,CF006,Operating,-10552168.6
20250731,ACT,CF007,Operating,200905.59
20250731,ACT,CF008,Operating,-261094.97
20250731,ACT,CF009,Operating,54289.29
20250731,ACT,CF010,Investing,-2193628.92
20250731,ACT,CF011,Investing,0
20250731,ACT,CF012,Investing,38317.14
20250731,ACT,CF013,Investing,-384924.86
20250731,ACT,CF014,Financing,0
20250731,ACT,CF015,Financing,0
20250731,ACT,CF016,Financing,0
20250731,ACT,CF017,Financing,0
20250731,ACT,CF018,Financing,-270123.09
20250731,BUD,CF001,Operating,4220905.29
20250731,BUD,CF002,Operating,2461244.4
20250731,BUD,CF003,Operating,237155.11
20250731,BUD,CF004,Operating,12087437.98
20250731,BUD,CF005,Operating,11861326.63
20250731,BUD,CF006,Operating,-7386518.02
20250731,BUD,CF007,Operating,100452.79
20250731,BUD,CF008,Operating,-130547.49
20250731,BUD,CF009,Operating,0
20250731,BUD,CF010,Investing,-2083947.48
20250731,BUD,CF011,Investing,0
20250731,BUD,CF012,Investing,19158.57
20250731,BUD,CF013,Investing,0
20250731,BUD,CF014,Financing,0
20250731,BUD,CF015,Financing,0
20250731,BUD,CF016,Financing,0.0
20250731,BUD,CF017,Financing,0
20250731,BUD,CF018,Financing,0
20250831,ACT,CF001,Operating,3773045.1
20250831,ACT,CF002,Operating,2480677.53
20250831,ACT,CF003,Operating,230874.09
20250831,ACT,CF004,Operating,2919519.85
20250831,ACT,CF005,Operating,196243.63
20250831,ACT,CF006,Operating,-757929.23
20250831,ACT,CF007,Operating,7172.75
20250831,ACT,CF008,Operating,-52116.46
20250831,ACT,CF009,Operating,116663.98
20250831,ACT,CF010,Investing,-2257445.79
20250831,ACT,CF011,Investing,0
20250831,ACT,CF012,Investing,33295.28
20250831,ACT,CF013,Investing,-608778.85
20250831,ACT,CF014,Financing,0
20250831,ACT,CF015,Financing,0
20250831,ACT,CF016,Financing,0
20250831,ACT,CF017,Financing,0
20250831,ACT,CF018,Financing,-242326.11
20250831,BUD,CF001,Operating,3779514.29
20250831,BUD,CF002,Operating,2462097.36
20250831,BUD,CF003,Operating,231442.49
20250831,BUD,CF004,Operating,2043663.89
20250831,BUD,CF005,Operating,137370.54
20250831,BUD,CF006,Operating,-530550.46
20250831,BUD,CF007,Operating,3586.38
20250831,BUD,CF008,Operating,-26058.23
20250831,BUD,CF009,Operating,0
20250831,BUD,CF010,Investing,-2144573.5
20250831,BUD,CF011,Investing,0
20250831,BUD,CF012,Investing,16647.64
20250831,BUD,CF013,Investing,0
20250831,BUD,CF014,Financing,0
20250831,BUD,CF015,Financing,0
20250831,BUD,CF016,Financing,0.0
20250831,BUD,CF017,Financing,0
20250831,BUD,CF018,Financing,0
20250930,ACT,CF001,Operating,5665355.37
20250930,ACT,CF002,Operating,2472023.84
20250930,ACT,CF003,Operating,296309.39
20250930,ACT,CF004,Operating,-20714546.89
20250930,ACT,CF005,Operating,-16132062.53
20250930,ACT,CF006,Operating,11275315.04
20250930,ACT,CF007,Operating,-192786.79
20250930,ACT,CF008,Operating,336569.65
20250930,ACT,CF009,Operating,133585.08
20250930,ACT,CF010,Investing,-2975270.11
20250930,ACT,CF011,Investing,0
20250930,ACT,CF012,Investing,37725.26
20250930,ACT,CF013,Investing,-304905.82
20250930,ACT,CF014,Financing,0
20250930,ACT,CF015,Financing,-22000000.0
20250930,ACT,CF016,Financing,-5948623.14
20250930,ACT,CF017,Financing,0
20250930,ACT,CF018,Financing,-165020.24
20250930,BUD,CF001,Operating,5840150.8
20250930,BUD,CF002,Operating,2451305.85
20250930,BUD,CF003,Operating,295377.41
20250930,BUD,CF004,Operating,-14500182.82
20250930,BUD,CF005,Operating,-11292443.77
20250930,BUD,CF006,Operating,7892720.53
20250930,BUD,CF007,Operating,-96393.39
20250930,BUD,CF008,Operating,168284.82
20250930,BUD,CF009,Operating,0
20250930,BUD,CF010,Investing,-2826506.61
20250930,BUD,CF011,Investing,0
20250930,BUD,CF012,Investing,18862.63
20250930,BUD,CF013,Investing,0
20250930,BUD,CF014,Financing,0
20250930,BUD,CF015,Financing,-22000000.0
20250930,BUD,CF016,Financing,-5651191.98
20250930,BUD,CF017,Financing,0
20250930,BUD,CF018,Financing,0
20251031,ACT,CF001,Operating,5893298.02
20251031,ACT,CF002,Operating,2478768.28
20251031,ACT,CF003,Operating,303919.96
20251031,ACT,CF004,Operating,-2984779.56
20251031,ACT,CF005,Operating,-1773629.95
20251031,ACT,CF006,Operating,120755.57
20251031,ACT,CF007,Operating,-11860.29
20251031,ACT,CF008,Operating,45267.04
20251031,ACT,CF009,Operating,140651.25
20251031,ACT,CF010,Investing,-2841631.32
20251031,ACT,CF011,Investing,0
20251031,ACT,CF012,Investing,39761.33
20251031,ACT,CF013,Investing,-597801.21
20251031,ACT,CF014,Financing,0
20251031,ACT,CF015,Financing,0
20251031,ACT,CF016,Financing,0
20251031,ACT,CF017,Financing,0
20251031,ACT,CF018,Financing,-123313.42
20251031,BUD,CF001,Operating,5909845.89
20251031,BUD,CF002,Operating,2483081.95
20251031,BUD,CF003,Operating,302890.59
20251031,BUD,CF004,Operating,-2089345.69
20251031,BUD,CF005,Operating,-1241540.97
20251031,BUD,CF006,Operating,84528.9
20251031,BUD,CF007,Operating,-5930.14
20251031,BUD,CF008,Operating,22633.52
20251031,BUD,CF009,Operating,0
20251031,BUD,CF010,Investing,-2699549.75
20251031,BUD,CF011,Investing,0
20251031,BUD,CF012,Investing,19880.66
20251031,BUD,CF013,Investing,0
20251031,BUD,CF014,Financing,0
20251031,BUD,CF015,Financing,0
20251031,BUD,CF016,Financing,0.0
20251031,BUD,CF017,Financing,0
20251031,BUD,CF018,Financing,0
20251130,ACT,CF001,Operating,5756210.81
20251130,ACT,CF002,Operating,2502817.97
20251130,ACT,CF003,Operating,316024.54
20251130,ACT,CF004,Operating,-2329189.65
20251130,ACT,CF005,Operating,-2193440.64
20251130,ACT,CF006,Operating,1914771.56
20251130,ACT,CF007,Operating,-70284.02
20251130,ACT,CF008,Operating,28589.61
20251130,ACT,CF009,Operating,139198.13
20251130,ACT,CF010,Investing,-3037099.93
20251130,ACT,CF011,Investing,0
20251130,ACT,CF012,Investing,35813.32
20251130,ACT,CF013,Investing,-533754.16
20251130,ACT,CF014,Financing,0
20251130,ACT,CF015,Financing,0
20251130,ACT,CF016,Financing,0
20251130,ACT,CF017,Financing,0
20251130,ACT,CF018,Financing,-269132.95
20251130,BUD,CF001,Operating,5891782.41
20251130,BUD,CF002,Operating,2515823.18
20251130,BUD,CF003,Operating,320794.68
20251130,BUD,CF004,Operating,-1630432.76
20251130,BUD,CF005,Operating,-1535408.45
20251130,BUD,CF006,Operating,1340340.09
20251130,BUD,CF007,Operating,-35142.01
20251130,BUD,CF008,Operating,14294.8
20251130,BUD,CF009,Operating,0
20251130,BUD,CF010,Investing,-2885244.94
20251130,BUD,CF011,Investing,0
20251130,BUD,CF012,Investing,17906.66
20251130,BUD,CF013,Investing,0
20251130,BUD,CF014,Financing,0
20251130,BUD,CF015,Financing,0
20251130,BUD,CF016,Financing,0.0
20251130,BUD,CF017,Financing,0
20251130,BUD,CF018,Financing,0
20251231,ACT,CF001,Operating,7095417.03
20251231,ACT,CF002,Operating,2465662.85
20251231,ACT,CF003,Operating,340297.19
20251231,ACT,CF004,Operating,-9181758.01
20251231,ACT,CF005,Operating,-5873442.91
20251231,ACT,CF006,Operating,4287336.42
20251231,ACT,CF007,Operating,-51273.6
20251231,ACT,CF008,Operating,116607.82
20251231,ACT,CF009,Operating,120862.14
20251231,ACT,CF010,Investing,-3373769.66
20251231,ACT,CF011,Investing,0
20251231,ACT,CF012,Investing,37861.39
20251231,ACT,CF013,Investing,-497330.31
20251231,ACT,CF014,Financing,0
20251231,ACT,CF015,Financing,-4000000.0
20251231,ACT,CF016,Financing,-7450187.89
20251231,ACT,CF017,Financing,0
20251231,ACT,CF018,Financing,-110190.05
20251231,BUD,CF001,Operating,7188986.34
20251231,BUD,CF002,Operating,2484157.96
20251231,BUD,CF003,Operating,346956.51
20251231,BUD,CF004,Operating,-6427230.61
20251231,BUD,CF005,Operating,-4111410.04
20251231,BUD,CF006,Operating,3001135.5
20251231,BUD,CF007,Operating,-25636.8
20251231,BUD,CF008,Operating,58303.91
20251231,BUD,CF009,Operating,0
20251231,BUD,CF010,Investing,-3205081.18
20251231,BUD,CF011,Investing,0
20251231,BUD,CF012,Investing,18930.69
20251231,BUD,CF013,Investing,0
20251231,BUD,CF014,Financing,0
20251231,BUD,CF015,Financing,-4000000.0
20251231,BUD,CF016,Financing,-7077678.49
20251231,BUD,CF017,Financing,0
20251231,BUD,CF018,Financing,0
20260131,ACT,CF001,Operating,0
20260131,ACT,CF002,Operating,0
20260131,ACT,CF003,Operating,0
20260131,ACT,CF004,Operating,34722919.82
20260131,ACT,CF005,Operating,25296645.38
20260131,ACT,CF006,Operating,-13924425.92
20260131,ACT,CF007,Operating,235415.74
20260131,ACT,CF008,Operating,-377909.16
20260131,ACT,CF009,Operating,60791.92
20260131,ACT,CF010,Investing,-2446380.81
20260131,ACT,CF011,Investing,0
20260131,ACT,CF012,Investing,35148.55
20260131,ACT,CF013,Investing,-493928.76
20260131,ACT,CF014,Financing,0
20260131,ACT,CF015,Financing,0
20260131,ACT,CF016,Financing,0
20260131,ACT,CF017,Financing,0
20260131,ACT,CF018,Financing,-140759.9
20260228,ACT,CF001,Operating,0
20260228,ACT,CF002,Operating,0
20260228,ACT,CF003,Operating,0
20260228,ACT,CF004,Operating,-4479652.11
20260228,ACT,CF005,Operating,-3165213.01
20260228,ACT,CF006,Operating,2456121.26
20260228,ACT,CF007,Operating,-31640.92
20260228,ACT,CF008,Operating,78058.97
20260228,ACT,CF009,Operating,91322.8
20260228,ACT,CF010,Investing,-2610686.66
20260228,ACT,CF011,Investing,0
20260228,ACT,CF012,Investing,38610.79
20260228,ACT,CF013,Investing,-324952.97
20260228,ACT,CF014,Financing,0
20260228,ACT,CF015,Financing,0
20260228,ACT,CF016,Financing,0
20260228,ACT,CF017,Financing,0
20260228,ACT,CF018,Financing,-138529.63
20260331,ACT,CF001,Operating,0
20260331,ACT,CF002,Operating,0
20260331,ACT,CF003,Operating,0
20260331,ACT,CF004,Operating,-7404523.06
20260331,ACT,CF005,Operating,-6339603.2
20260331,ACT,CF006,Operating,3884877.17
20260331,ACT,CF007,Operating,-95869.08
20260331,ACT,CF008,Operating,144572.2
20260331,ACT,CF009,Operating,120993.53
20260331,ACT,CF010,Investing,-2888865.83
20260331,ACT,CF011,Investing,0
20260331,ACT,CF012,Investing,36589.65
20260331,ACT,CF013,Investing,-689936.27
20260331,ACT,CF014,Financing,0
20260331,ACT,CF015,Financing,-4000000.0
20260331,ACT,CF016,Financing,-0.0
20260331,ACT,CF017,Financing,0
20260331,ACT,CF018,Financing,-267619.19
20260430,ACT,CF001,Operating,0
20260430,ACT,CF002,Operating,0
20260430,ACT,CF003,Operating,0
20260430,ACT,CF004,Operating,3846330.73
20260430,ACT,CF005,Operating,1788456.19
20260430,ACT,CF006,Operating,-724851.64
20260430,ACT,CF007,Operating,46179.86
20260430,ACT,CF008,Operating,-79308.65
20260430,ACT,CF009,Operating,72926.83
20260430,ACT,CF010,Investing,-2854279.62
20260430,ACT,CF011,Investing,0
20260430,ACT,CF012,Investing,36127.36
20260430,ACT,CF013,Investing,-412438.59
20260430,ACT,CF014,Financing,0
20260430,ACT,CF015,Financing,0
20260430,ACT,CF016,Financing,0
20260430,ACT,CF017,Financing,0
20260430,ACT,CF018,Financing,-236702.14
20260531,ACT,CF001,Operating,0
20260531,ACT,CF002,Operating,0
20260531,ACT,CF003,Operating,0
20260531,ACT,CF004,Operating,-3897935.65
20260531,ACT,CF005,Operating,-1303083.96
20260531,ACT,CF006,Operating,2021056.74
20260531,ACT,CF007,Operating,-18385.09
20260531,ACT,CF008,Operating,44062.78
20260531,ACT,CF009,Operating,116619.65
20260531,ACT,CF010,Investing,-2977986.49
20260531,ACT,CF011,Investing,0
20260531,ACT,CF012,Investing,34053.36
20260531,ACT,CF013,Investing,-609937.1
20260531,ACT,CF014,Financing,0
20260531,ACT,CF015,Financing,0
20260531,ACT,CF016,Financing,0
20260531,ACT,CF017,Financing,0
20260531,ACT,CF018,Financing,-165903.04
20260630,ACT,CF001,Operating,0
20260630,ACT,CF002,Operating,0
20260630,ACT,CF003,Operating,0
20260630,ACT,CF004,Operating,-2491440.01
20260630,ACT,CF005,Operating,-597562.28
20260630,ACT,CF006,Operating,451298.02
20260630,ACT,CF007,Operating,-20893.45
20260630,ACT,CF008,Operating,45127.79
20260630,ACT,CF009,Operating,130953.93
20260630,ACT,CF010,Investing,-3106726.52
20260630,ACT,CF011,Investing,0
20260630,ACT,CF012,Investing,41446.95
20260630,ACT,CF013,Investing,-492213.32
20260630,ACT,CF014,Financing,0
20260630,ACT,CF015,Financing,-4000000.0
